Id,Label,度
微米,微米,6
粒子,粒子,16
芥子油,芥子油,1
合成,合成,24
含量,含量,49
加热,加热,22
植物油,植物油,6
饱和脂肪酸,饱和脂肪酸,2
食用油,食用油,3
化学,化学,29
脂肪,脂肪,33
成分,成分,34
水,水,47
肥料,肥料,6
氧化变质,氧化变质,1
分子,分子,32
不饱和脂肪酸,不饱和脂肪酸,3
腈,腈,1
不饱和,不饱和,5
芥酸,芥酸,1
天然,天然,38
挥发性,挥发性,9
甘油三酯,甘油三酯,3
甲状腺素,甲状腺素,1
氰酸盐,氰酸盐,1
摩尔,摩尔,4
分解产物,分解产物,1
分解,分解,17
硫苷,硫苷,1
糖苷,糖苷,2
异硫氰酸酯,异硫氰酸酯,1
脂肪酸,脂肪酸,3
结构化学,结构化学,1
核磁共振,核磁共振,1
聚碳酸酯,聚碳酸酯,3
陶器,陶器,3
电子,电子,10
原子,原子,17
X射线衍射,X射线衍射,1
陶瓷,陶瓷,4
化学成分,化学成分,9
二氧化硅,二氧化硅,1
晶体生长,晶体生长,1
钡,钡,1
青铜,青铜,2
聚乙烯,聚乙烯,5
反射率,反射率,3
晶体,晶体,2
钴玻璃,钴玻璃,1
钠钙玻璃,钠钙玻璃,1
化学反应,化学反应,12
氧化钠,氧化钠,1
固体,固体,13
蜡,蜡,8
铅,铅,5
聚苯乙烯,聚苯乙烯,4
液体,液体,16
复合材料,复合材料,4
单晶,单晶,1
瓷器,瓷器,4
非晶体,非晶体,1
粘土,粘土,3
波长,波长,6
聚酯,聚酯,3
宝石,宝石,3
水晶,水晶,2
聚丙烯,聚丙烯,8
二氧化碳,二氧化碳,13
瓷釉,瓷釉,1
低密度聚乙烯,低密度聚乙烯,2
玻璃,玻璃,14
塑料,塑料,8
硅酸,硅酸,1
硅酸盐,硅酸盐,3
高分子,高分子,6
能量,能量,43
助剂,助剂,1
丁烷,丁烷,1
熔化,熔化,6
定向压力,定向压力,1
热量,热量,28
气体,气体,18
当量,当量,1
离子化,离子化,1
X射线,X射线,6
DNA,DNA,20
玻尔兹曼,玻尔兹曼,2
电子发射,电子发射,1
抗生素,抗生素,18
热传导,热传导,1
傅里叶级数,傅里叶级数,1
糖类,糖类,8
化肥,化肥,3
维生素,维生素,20
转录,转录,3
砷,砷,11
硅基,硅基,1
钢铁,钢铁,7
脂类,脂类,3
RNA,RNA,5
微克,微克,8
等离子体,等离子体,5
中微子,中微子,1
质子,质子,10
温室效应,温室效应,1
对称性,对称性,2
原子核,原子核,7
磁铁,磁铁,2
十分之一克,十分之一克,1
原子量,原子量,1
镭,镭,1
重水,重水,1
糖,糖,19
化学家,化学家,11
酶促反应,酶促反应,2
科里,科里,1
放射性,放射性,5
可可脂,可可脂,1
胶原蛋白,胶原蛋白,7
抗氧化,抗氧化,9
弹性蛋白,弹性蛋白,2
营养,营养,37
维生素E,维生素E,1
对照试验,对照试验,5
脱氧血红蛋白,脱氧血红蛋白,1
氧合血红蛋白,氧合血红蛋白,1
激素,激素,20
可卡因,可卡因,6
催产素,催产素,6
加压素,加压素,2
多巴胺,多巴胺,4
耗氧量,耗氧量,1
荧光,荧光,1
聚合酶,聚合酶,1
中间体,中间体,1
蛋白质,蛋白质,31
核苷,核苷,2
逆转录酶,逆转录酶,1
折射率,折射率,2
导电性,导电性,2
纳米,纳米,7
族,族,4
流明,流明,1
镓,镓,2
游离,游离,10
红外,红外,5
半导体,半导体,2
铟,铟,2
纤丝,纤丝,1
乳糖,乳糖,5
光合作用,光合作用,4
淀粉粒,淀粉粒,1
微丝,微丝,1
钙,钙,17
葡萄糖,葡萄糖,8
能源,能源,5
内质网,内质网,1
微管,微管,1
原生质体,原生质体,1
细胞膜,细胞膜,4
钙离子,钙离子,4
淀粉,淀粉,17
电势差,电势差,1
线粒体,线粒体,4
纤维素,纤维素,11
包膜蛋白,包膜蛋白,1
级联放大,级联放大,1
烷,烷,4
胺类,胺类,3
粘液,粘液,1
神经氨酸,神经氨酸,2
喷雾干燥,喷雾干燥,1
湿法,湿法,1
铵盐,铵盐,2
汞,汞,3
精度,精度,4
硬度,硬度,2
